tick,aware_users,detectors,evidence_users,gossip_bytes_this_tick,proofs_ok,proofs_inconsistent,proofs_withhold,proofs_timeout,crosscut_deliveries,crosscut_dropped,messages_this_tick,latest_users
0,0,0,0,3584,0,0,0,0,0,0,1062,12000
1,0,0,0,896,0,0,0,0,0,0,906,12000
2,0,0,0,11648,0,0,0,0,0,0,792,12000
3,0,0,0,896,0,0,0,0,0,0,712,12000
4,0,0,0,3584,0,0,0,0,0,0,743,12000
5,0,0,0,896,0,0,0,0,0,0,914,12000
6,0,0,0,0,0,0,0,0,0,0,818,12000
7,0,0,0,896,0,0,0,0,0,0,768,12000
8,0,0,0,896,0,0,0,0,0,0,767,12000
9,0,0,0,3584,0,0,0,0,0,0,831,12000
10,0,0,0,896,0,0,0,0,0,0,756,12000
11,0,0,0,10752,0,0,0,0,0,0,559,12000
12,0,0,0,0,0,0,0,0,0,0,614,0
13,0,0,0,896,0,0,0,0,0,0,660,2
14,0,0,0,0,0,0,0,0,0,0,597,2
15,0,0,0,0,0,0,0,0,0,0,728,2
16,0,0,0,0,0,0,0,0,0,0,623,2
17,0,0,0,0,0,0,0,0,0,0,544,2
18,0,0,0,0,0,0,0,0,0,0,560,2
19,0,0,0,0,0,0,0,0,0,0,672,2
20,0,0,0,0,0,0,0,0,0,0,772,2
21,0,0,0,896,0,0,0,0,0,0,617,4
22,0,0,0,896,0,0,0,0,0,0,642,6
23,0,0,0,0,0,0,0,0,0,0,598,6
24,0,0,0,896,0,0,0,0,0,0,562,2
25,0,0,0,896,0,0,0,0,0,0,515,4
26,0,0,0,896,0,0,0,0,0,0,599,6
27,0,0,0,1792,0,0,0,0,0,0,560,10
28,0,0,0,896,0,0,0,0,0,0,624,12
29,0,0,0,896,0,0,0,0,0,0,640,14
30,0,0,0,0,0,0,0,0,0,0,526,14
31,0,0,0,0,0,0,0,0,0,0,528,14
32,0,0,0,896,0,0,0,0,0,0,666,16
33,0,0,0,0,0,0,0,0,0,0,685,16
34,0,0,0,0,0,0,0,0,0,0,600,16
35,0,0,0,0,0,0,0,0,0,0,760,16
36,0,0,0,1792,0,0,0,0,0,0,660,4
37,0,0,0,0,0,0,0,0,0,0,775,4
38,0,0,0,0,0,0,0,0,0,0,687,4
39,0,0,0,896,0,0,0,0,0,0,631,6
40,0,0,0,0,0,0,0,0,0,0,896,6
41,0,0,0,896,0,0,0,0,0,0,622,8
42,0,0,0,0,0,0,0,0,0,0,809,8
43,0,0,0,896,0,0,0,0,0,0,838,10
44,0,0,0,7168,0,0,0,0,0,0,956,20
45,0,0,0,896,0,0,0,0,0,0,798,22
46,0,0,0,3584,0,0,0,0,0,0,649,30
47,1,1,1,1792,0,1,0,0,1,0,776,33
48,2,2,2,896,0,1,0,0,1,0,819,1
49,2,2,2,896,0,0,0,0,0,0,956,3
50,2,2,2,896,0,0,0,0,0,0,936,5
51,2,2,2,896,0,0,0,0,0,0,843,7
52,2,2,2,896,0,0,0,0,0,0,1150,9
53,2,2,2,0,0,0,0,0,0,0,996,9
54,2,2,2,1792,0,0,0,0,0,0,954,13
55,2,2,2,896,0,0,0,0,0,0,1104,15
56,2,2,2,896,0,0,0,0,0,0,1101,17
57,2,2,2,0,0,0,0,0,0,0,948,17
58,3,3,3,1792,0,1,0,0,1,0,1289,20
59,5,5,5,8960,0,2,0,0,2,0,1252,29
60,5,5,5,12544,0,0,0,0,0,0,1281,15
61,5,5,5,896,0,0,0,0,0,0,1288,17
62,5,5,5,2688,0,0,0,0,0,0,1316,23
63,5,5,5,896,0,0,0,0,0,0,1340,25
64,5,5,5,0,0,0,0,0,0,0,1228,25
65,5,5,5,22400,0,0,0,0,0,0,1532,51
66,6,6,6,1792,0,1,0,0,1,0,1347,54
67,7,7,7,19712,0,1,0,0,1,0,1596,76
68,8,8,8,1792,0,1,0,0,1,0,1659,79
69,8,8,8,7168,0,0,0,0,0,0,1548,87
70,8,8,8,2688,0,0,0,0,0,0,1604,93
71,8,8,8,2688,0,0,0,0,0,0,1644,99
